,41.686,49.247,40.963,10.586,19.294,39.135,40.701,67.101,0.27662,16.198,49.897,56.792,16.233
,48.142,54.166,42.165,8.7774,22.976,51.344,52.019,72.275,0.19488,22.089,60.598,64.809,14.204
,49.553,53.874,40.905,7.9031,23.483,55.558,55.017,70.449,0.21439,23.399,62.687,65.411,12.408
,47.281,50.682,38.826,7.3285,22.741,53.464,52.528,65.775,0.21318,22.264,59.545,61.559,11.611
,44.035,47.654,36.722,6.9777,21.544,49.464,48.944,61.666,0.21597,20.469,54.879,56.958,11.174
,39.45,44.179,34.458,6.6953,20.616,43.781,44.799,56.163,0.21198,18.813,49.168,51.935,10.817
,35.567,39.598,31.747,6.3197,19.433,39.307,40.788,50.809,0.21505,17.9,44.36,47.027,10.268
,30.1,34.448,28.922,6.2741,16.727,34.115,33.067,45.443,0.21328,14.694,36.663,40.338,9.8518
,26.862,31.32,27.045,6.2535,15.112,30.688,28.651,42.381,0.21341,12.575,32.147,36.665,9.6129
,25.262,29.713,26.224,6.0786,14.097,29.265,26.688,41.013,0.21509,11.276,29.61,34.872,9.3199
,24.907,29.75,26.141,6.0232,14.043,29.148,25.739,40.646,0.21247,11.038,29.326,34.429,9.382
,25.316,30.129,26.544,6.2935,14.304,29.652,26.101,41.801,0.21656,11.146,29.955,35.774,9.668
,27.442,31.927,28.112,7.2535,15.383,32.155,28.351,45.037,0.21281,12.331,32.623,38.277,10.724
,33.449,37.509,31.893,8.962,18.389,39.662,35.511,53.854,0.21524,15.233,40.611,46.44,12.657
,42.807,47.009,38.646,11.074,21.479,47.59,44.87,67.351,0.48542,17.253,53.576,59.459,14.367
,47.038,54.191,44.28,13.295,18.517,45.735,48.305,76.388,5.0059,8.9725,59.079,65.746,16.374
,44.638,52.076,44.57,14.879,11.872,38.22,42.077,73.348,7.0807,2.4469,51.606,58.968,17.717
,42.777,50.384,43.285,14.89,8.6859,35.092,37.119,70.504,5.9238,5.5196,47.292,55.274,18.54
,41.114,49.663,42.707,14.64,7.3934,33.73,34.61,69.289,6.3814,4.0503,44.691,52.176,18.465
,39.787,48.134,41.904,14.265,6.1015,32.648,31.615,69.118,6.5536,5.8693,42.082,50.25,19.106
,38.699,46.987,41.166,13.786,5.5523,32.16,30.946,68.242,5.95,6.4507,40.089,48.628,18.17
,39.219,46.115,40.867,13.308,5.8431,33.383,33.532,66.421,7.4574,6.3137,38.6,47.703,17.405
,39.358,45.594,40.451,13.113,7.5997,35.606,35.232,64.491,7.6021,4.3722,39.151,47.805,16.878
,41.872,47.127,41.142,12.15,11.865,41.325,38.851,65.249,4.7319,5.9451,45.644,52.52,16.409
,47.117,52.535,42.588,10.372,19.625,50.715,47.45,69.032,0.45975,17.038,54.558,60.62,14.941
,53.577,58.275,43.208,8.7564,23.143,62.025,57.828,72.378,0.19822,22.762,64.068,68.986,13.07
,53.456,57.604,40.937,7.8693,23.499,63.318,58.93,69.673,0.21253,23.725,64.902,68.333,11.367
,50.841,54.193,38.996,7.3163,22.6,59.943,56.178,64.978,0.21621,22.591,61.198,64.686,10.531
,47.178,51.009,37.077,7.2224,21.963,56.179,53.015,61.23,0.21263,21.402,57.1,60.162,10.169
,43.425,47.185,35.401,6.9555,21.365,51.765,49.471,57.724,0.21465,20.559,53.051,56.013,10.262
,39.412,42.88,33.174,6.829,20.216,47.845,45.5,53.025,0.21331,19.804,48.482,50.921,10.382
,33.611,37.233,30.312,6.5434,17.247,41.268,37.064,47.596,0.21335,16.174,39.825,43.436,9.932
,29.454,33.911,28.2,6.724,15.498,36.562,32.064,44.219,0.21447,13.748,34.619,38.973,9.6524
,27.618,31.829,27.165,6.2664,14.53,34.681,29.698,42.414,0.21288,12.621,32.224,37.04,9.4123
,26.882,30.801,26.763,6.0349,14.548,33.643,28.893,41.973,0.21678,12.135,31.401,36.385,9.3709
,26.944,30.878,26.62,6.0925,14.251,33.672,28.914,41.856,0.21283,12.043,31.469,36.509,9.5714
,27.874,31.657,27.102,6.4021,14.75,34.611,30.138,43.501,0.21513,12.724,32.955,38.148,10.085
,30.904,33.825,28.507,6.9195,16.217,37.432,33.506,46.499,0.21452,14.191,37.375,42.066,10.648
,35.208,37.758,30.717,7.1945,16.858,40.757,38.824,49.607,0.48606,15.009,44.246,48.309,10.799
,39.437,41.598,33.148,8.293,14.571,44.106,44.62,53.967,5.2191,9.5607,50.914,54.35,11.351
,40.466,43.466,33.643,9.2256,11.559,41.998,44.748,54.957,7.8129,3.1001,51.582,53.593,12.443
,39.572,43.963,33.183,9.4474,11.323,38.189,42.142,55.087,5.7286,1.8855,51.2,50.966,13.505
,38.062,44.001,32.032,9.1966,8.3267,35.342,38.325,53.873,5.933,4.7936,46.923,47.624,13.567
,36.052,41.267,31.014,8.7566,7.7568,32.577,35.029,52.538,4.9173,4.5139,42.256,45.135,13.252
,34.444,39.37,30.633,8.1298,4.7055,31.838,33.7,50.855,7.9896,7.5268,39.183,43.296,12.956
,33.241,38.559,30.236,7.7313,4.6311,30.308,30.674,49.507,7.7959,5.8459,36.473,41.437,12.505
,32.719,37.934,29.953,7.2777,6.349,30.227,30.325,48.754,8.0359,3.3973,36.434,41.42,12.375
,34.093,39.061,30.544,6.9821,10.437,32.925,33.302,49.968,6.1322,5.886,39.089,44.083,12.233
,38.597,44.088,33.233,6.6766,17.545,40.927,40.825,54.411,0.99227,16.433,47.759,51.14,12.018
,45.876,51.373,37.851,6.6062,22.455,52.918,52.317,61.884,0.195,22.558,59.482,60.794,11.52
,47.418,52.137,38.742,6.7219,23.138,55.237,54.301,62.954,0.21549,23.277,60.87,62.043,10.665
,45.559,49.711,37.338,6.9165,22.34,54.094,52.294,61.049,0.21295,22.502,58.149,59.721,10.683
,43.803,47.967,36.167,6.4867,21.397,52.587,50.104,58.938,0.21482,21.587,55.383,57.382,10.573
,41.73,46.171,35.074,6.421,21.387,49.734,48.192,56.733,0.21225,21.018,52.809,54.985,10.286
,39.246,43.266,33.055,6.1622,20.295,47.21,46.112,52.812,0.21373,20.552,49.435,51.142,10.041
,33.925,38.121,30.721,6.2074,17.798,41.569,38.423,48.289,0.21337,17.142,41.819,44.761,9.6831
,30.296,34.995,28.709,6.1673,15.785,37.38,33.672,45.159,0.21257,14.737,36.669,40.905,9.4879
,28.566,33.217,27.758,5.9991,15.12,35.516,31.285,43.471,0.2155,13.672,34.353,39.181,9.3578
,27.781,32.2,27.481,6.0737,14.721,34.896,30.316,43.263,0.21229,13.183,33.633,38.681,9.3268
,27.74,32.066,27.371,6.1065,14.733,35.109,30.209,43.259,0.21403,12.961,33.799,38.771,9.4744
,28.518,32.493,27.598,6.2033,14.906,35.721,31.459,43.74,0.21463,13.424,34.549,39.913,9.8592
,30.899,34.343,28.752,6.2259,15.664,37.745,34.393,45.958,0.21375,14.19,37.881,42.866,10.308
,33.986,36.87,30.245,6.0404,16.263,39.786,38.84,48.729,0.60849,14.087,43.212,47.947,10.148
,37.943,40.057,32.366,6.2572,13.687,43.043,44.809,53.03,5.3793,8.9707,49.651,53.155,10.424
,39.78,42.322,33.326,6.6442,10.651,42.257,46.235,55.156,8.0163,2.9836,51.344,53.851,11.008
,39.184,42.871,32.754,7.3138,7.8993,37.95,43.533,54.514,8.0075,2.087,48.854,51.074,12.332
,37.068,41.961,31.477,7.1782,5.7356,33.608,39.266,52.571,7.6132,5.9828,44.181,47.261,12.284
,34.743,39.993,30.434,6.9362,4.0191,31.184,34.587,51.095,7.3207,7.2906,39.504,43.667,11.981
,33.075,38.22,29.693,6.7307,3.4134,28.943,31.375,49.782,7.2709,7.6263,36.076,41.183,11.858
,31.42,36.775,29.173,6.5935,3.7059,27.168,28.964,48.002,7.5071,6.6044,33.731,39.42,11.77
,31.918,36.207,28.844,6.4985,5.676,27.529,29.31,47.01,7.6964,3.4851,33.662,39.312,11.713
,33.1,37.191,29.431,6.3388,10.183,30.85,33.454,48.062,6.1924,5.5395,36.938,42.482,11.713
,37.653,42.015,32.3,6.2163,16.958,39.192,42.277,52.675,0.94586,15.788,45.824,49.542,11.58
,46.777,50.183,37.112,6.411,22.584,52.609,54.794,61.149,0.19791,23.061,59.357,61.175,11.446
,49.134,51.826,38.244,6.5133,23.475,56.676,57.705,63.806,0.21435,24.353,62.561,64.442,10.709
,47.419,50.329,37.739,6.4762,22.553,55.404,55.839,62.354,0.21427,23.279,60.174,61.923,10.663
,44.715,47.79,36.621,6.4033,21.556,52.052,51.952,59.493,0.21365,21.425,56.088,58.487,10.48
,40.548,44.305,34.706,6.3611,20.352,45.946,47.314,54.484,0.21253,19.523,50.512,53.323,10.117
,36.66,40.14,32.101,6.2617,18.982,40.948,42.555,49.493,0.21539,18.356,45.365,47.863,9.9779
,30.939,34.793,29.421,6.3394,16.223,35.234,34.777,44.307,0.21215,14.97,37.497,40.91,9.6572
,27.633,31.764,27.721,6.0341,14.597,31.688,30.248,41.611,0.21239,12.848,32.758,37.024,9.4092
,26.073,30.214,26.714,5.9726,13.859,30.275,28.188,40.579,0.21464,11.738,30.813,35.457,9.1757
,25.414,29.86,26.619,5.9778,13.826,29.859,27.214,40.501,0.21453,11.271,30.044,34.978,9.2963
,25.98,30.213,26.968,6.2988,14.097,30.183,27.416,41.247,0.21286,11.234,30.204,35.737,9.6454
,28.163,32.226,28.772,7.191,14.792,32.482,29.653,44.891,0.21595,12.356,32.815,38.754,10.786
,34.126,38.209,33.235,8.8167,18.16,39.264,36.771,54.152,0.21381,15.461,40.995,46.797,12.759
,43.91,47.909,39.559,10.875,21.897,48.39,46.944,68.023,0.21505,18.892,54.621,61.339,14.811
,48.107,55.915,45.458,13.534,22.321,48.262,50.947,78.257,0.64943,17.106,61.689,68.514,17.698
,47.026,56.476,47.369,15.426,20.674,42.653,46.405,77.9,0.66114,13.416,57.505,65.745,19.764
,45.755,55.082,47.044,15.789,18.553,39.758,42.498,76.248,1.2262,10.863,55.318,63.23,20.859
,43.49,52.015,45.171,15.005,16.399,35.869,39.305,72.966,2.8667,5.8047,51.448,59.876,20.302
,43.615,52.295,45.084,14.678,14.918,37.685,37.919,72.904,4.4594,3.874,48.438,57.873,19.9
,40.806,50.349,43.665,14.146,11.035,33.221,34.222,71.615,5.6056,2.7918,44.765,54.406,19.196
,41.783,50.873,43.574,13.856,15.047,36.054,36.206,70.533,2.0995,6.9903,45.449,55.221,18.317
,41.79,50.654,43.346,13.644,16.759,37.397,35.94,69.033,1.5635,9.5493,46.2,55.176,17.863
,43.747,51.29,43.441,12.582,17.595,42.129,39.989,68.828,3.2711,11.365,48.773,57.899,17.207
,48.13,54.289,44.187,10.977,21.504,49.545,47.684,71.696,0.53256,17.79,56.081,63.427,15.846
,54.418,59.198,45.185,8.8634,24.999,59.809,58.957,75.686,0.20049,24.266,66.063,71.149,14.286
,54.829,58.34,43.506,7.8795,25.4,63.239,61.512,73.317,0.2132,25.392,67.085,70.458,12.689
,51.454,54.481,41.153,7.2231,24.085,59.936,58.082,68.244,0.21345,23.465,62.937,65.809,11.873
,47.197,50.725,38.599,6.9829,22.379,54.243,52.9,63.433,0.21579,21.457,57.282,60.12,11.323
,42.131,46.127,36.182,6.5667,21.134,47.037,47.318,57.36,0.21215,19.829,51.58,54.961,10.964
,37.163,41.114,33.424,6.2745,19.53,41.442,42.572,50.813,0.21408,18.381,45.625,48.6,10.435
,31.424,35.413,30.24,6.3731,16.53,35.729,34.787,45.327,0.21361,14.839,37.31,41.787,9.9631
,28.238,32.519,28.504,6.2079,14.815,32.677,30.461,42.893,0.21407,12.81,32.74,38.034,9.7239
,26.868,31.431,27.615,6.2046,13.951,31.897,28.913,42.025,0.21469,11.756,30.62,36.686,9.5233
,26.744,31.161,27.605,6.2704,14.039,32.539,28.267,41.881,0.21287,11.457,30.196,36.454,9.5675
,27.203,31.588,28.163,6.5952,14.213,32.959,29.089,42.853,0.21554,11.695,30.966,37.303,9.9591
,29.764,33.741,29.642,7.517,15.461,35.683,31.843,46.489,0.21322,13.011,34.139,40.654,11.035
,36.207,39.84,33.925,9.2044,18.211,43.71,39.29,56.524,0.21484,16.468,42.698,48.93,13.166
,46.738,50.103,40.974,11.384,19.903,52.143,50.215,71.202,0.69429,18.398,56.872,63.556,15.236
,49.644,56.258,46.333,14.276,16.472,47.685,50.72,79.536,5.4155,9.6133,62.172,68.355,17.319
,44.488,53.235,45.553,15.87,9.4494,36.528,41.146,74.637,7.6603,2.2802,52.896,59.601,19.057
,41.658,50.396,43.645,15.151,11.391,31.036,35.325,69.768,7.6038,6.0813,45.322,54.077,19.439
,38.903,48.523,42.053,14.356,15.473,27.892,31.196,67.12,7.2902,9.1981,40.528,50.063,18.164
,36.646,46.125,40.649,13.578,11.517,26.01,27.16,65.99,7.122,10.838,36.9,46.021,17.626
,34.987,44.241,39.795,12.995,2.7673,24.546,24.8,64.555,7.2282,10.878,34.46,43.876,17.253
,33.387,42.6,39.192,12.576,3.2686,23.28,23.347,61.749,7.5682,9.8143,32.744,42.357,16.801
,33.229,41.649,38.502,12.078,4.1645,23.662,23.554,60.219,6.987,6.2148,32.317,42.314,16.556
,34.822,42.272,38.721,11.354,7.7014,26.59,27.18,60.416,1.7204,3.2657,35.607,44.962,16.312
,38.647,46.442,39.949,9.871,15.149,33.454,34.847,62.585,0.78626,11.525,43.454,50.623,14.956
,46.202,52.824,41.657,8.4692,21.671,46.653,48.523,68.163,0.19582,19.648,56.132,60.687,13.957
,48.582,53.895,41.054,7.7919,22.869,52.5,53.526,67.985,0.21314,22.227,60.605,63.131,12.409
,46.773,51.411,39.59,7.1677,22.008,51.664,51.899,64.662,0.21471,21.44,57.941,60.287,11.62
,44.252,48.461,37.505,6.8182,20.854,48.372,48.586,60.833,0.21255,20.092,53.684,56.115,11.202
,40.219,45.039,35.401,6.5365,20.132,43.023,45.111,55.587,0.21382,18.732,49.27,51.714,10.89
,36.116,40.669,32.803,6.289,19.159,38.658,40.755,49.935,0.21304,17.884,44.928,46.903,10.309
,30.655,34.816,29.827,6.3161,16.414,33.833,33.435,44.631,0.21211,14.668,36.726,40.534,9.7938
,27.372,31.984,28.206,6.0526,14.798,30.954,29.148,42.102,0.21486,12.712,32.61,36.926,9.5477
,26.142,30.787,27.375,6.0923,14.128,30.157,27.684,41.463,0.21221,11.857,30.803,35.846,9.374
,25.99,30.675,27.297,6.1419,13.94,30.612,27.214,41.289,0.21527,11.672,30.633,35.868,9.3889
,26.565,31.221,27.901,6.4338,14.222,31.867,28.118,42.315,0.21265,11.889,31.453,37.089,9.7366
,28.99,33.367,29.199,7.4705,15.154,34.848,30.791,45.892,0.21406,13.178,34.649,40.294,10.835
,35.813,39.774,33.433,9.0504,18.842,42.786,38.225,55.994,0.21478,16.58,43.132,49.121,12.851
,46.205,49.833,40.597,11.305,21.637,51.228,48.503,70.098,0.83858,18.191,57.042,63.27,14.709
,48.885,55.592,45.893,13.938,19.529,46.589,48.99,78.712,3.7302,11.508,62.055,68.344,17.009
,44.494,53.39,45.397,15.219,13.793,36.357,40.292,75.19,6.0912,2.98,53.484,61.098,18.114
,40.72,49.819,43.283,14.728,8.8037,30.655,34.295,69.892,7.7292,6.1587,46.068,53.744,18.518
,38.267,47.877,41.166,14.012,6.6465,27.373,30.227,66.809,7.1503,8.9111,41.192,48.947,17.996
,36.291,45.276,40.003,13.012,5.0185,25.376,26.496,65.47,7.0214,11.445,37.127,45.54,17.48
,35.303,45.15,40.042,12.611,5.7627,24.217,25.667,64.514,7.6384,11.8,34.548,44.353,17.111
,34.205,43.948,38.995,12.26,5.1916,23.667,24.229,62.284,7.9789,10.113,33.021,42.75,16.897
,33.636,42.852,38.584,11.94,6.272,23.713,24.086,60.284,7.4288,6.6392,33.439,42.545,16.348
,35.254,43.296,39.085,11.201,11.022,26.863,27.709,60.605,5.9175,5.398,36.511,45.489,16.192
,39.092,47.63,40.217,9.8703,16.717,33.957,35.738,63.4,0.82553,12.675,44.168,51.144,16.079
,46.284,53.554,41.416,8.566,21.909,47.032,48.428,68.598,0.192,20.074,56.598,61.027,14.161
,48.292,54.008,40.587,8.1799,23.23,52.573,53.264,68.149,0.21458,22.414,60.668,63.303,12.405
,45.675,50.701,38.478,7.4395,22.378,51.511,50.743,64.767,0.21369,21.46,57.8,59.548,11.624
,42.721,47.938,36.287,6.7517,21.121,48.049,46.711,60.177,0.2119,20.093,52.91,55.203,11.204
,38.689,44.264,33.786,6.6384,20.312,42.088,42.887,54.853,0.21218,18.833,48.286,50.848,10.762
,34.758,39.648,31.389,6.3117,18.97,36.998,39.063,49.059,0.21354,17.614,43.546,45.759,10.171
,29.507,33.894,28.741,6.2846,16.137,31.455,31.41,43.914,0.21293,14.388,35.548,39.25,9.93
,26.515,31.101,27.07,6.0815,14.549,28.577,27.648,41.288,0.21317,12.463,31.383,35.849,9.651
,25.052,29.857,26.243,6.0364,13.797,27.817,26.188,40.189,0.21337,11.55,29.887,34.548,9.4129
,25.022,29.837,26.022,6.0795,13.825,28.313,25.776,40.477,0.21374,11.295,29.687,34.803,9.3659
,25.568,30.457,26.376,6.3251,13.914,29.464,26.481,41.22,0.21293,11.567,30.525,35.439,9.7188
,27.729,32.393,27.949,7.282,15.173,31.991,28.783,45.124,0.21329,12.876,33.7,38.695,10.827
,34.125,38.386,32.106,8.9676,18.53,39.638,36.144,54.62,0.21481,16.386,42.209,47.376,12.94
,43.813,48.44,38.919,10.979,21.409,47.597,45.922,69.073,0.35693,17.771,55.958,61.361,14.681
,46.502,54.815,44.663,13.649,20.247,42.686,46.092,77.29,0.74007,14.894,61.426,67.444,16.711
,44.3,54.557,45.602,15.448,21.349,35.87,39.72,76.294,2.1069,10.335,56.12,63.488,18.722
,44.41,53.695,45.346,15.257,17.86,36.112,38.878,74.149,3.7276,7.5685,52.46,61.345,19.485
,42.865,52.113,44.183,14.383,15.248,34.394,36.161,71.739,6.718,5.0178,48.522,57.878,18.616
,38.435,48.181,42.254,13.606,11.976,29.975,31.628,68.483,7.946,2.9143,42.977,52.905,18.118
,36.395,45.961,40.521,13.075,10.019,28.297,27.493,67.252,7.4869,8.8385,40.329,49.799,17.299
,36.406,45.493,40.055,12.887,11.556,27.074,28.484,64.869,7.9028,5.6385,39.381,47.455,17.127
,36.473,45.025,39.974,12.692,16.239,28.213,29.528,63.121,5.8092,6.6648,40.55,47.958,16.863
,38.798,46.978,40.194,11.855,17.58,33.473,34.089,64.666,5.5522,11.188,44.931,52.221,16.747
,43.306,51.26,41.791,10.675,19.902,41.548,41.952,67.49,0.73055,16.457,51.577,57.28,16.272
,49.076,55.468,42.592,9.0684,23.682,51.447,52.118,70.694,0.19224,22.747,62.098,65.494,14.131
,50.081,54.737,40.982,8.0091,24.396,55.393,55.2,69.172,0.21521,24.511,64.968,66.191,12.405
,47.8,51.866,39.149,7.2881,23.641,53.57,53.015,65.644,0.21273,23.38,61.143,62.748,11.701
,44.965,48.971,37.261,7.0404,22.409,50.287,49.869,62.279,0.21478,21.706,57.077,58.889,11.346
,41.17,45.965,35.214,6.9019,21.348,45.47,46.398,57.181,0.21339,20.369,52.381,54.417,10.919
,36.981,41.497,32.907,6.4965,20.089,40.877,42.266,51.52,0.21202,19.315,47.359,48.994,10.415
,31.565,36.031,30.097,6.5592,16.891,36.122,34.526,46.17,0.21296,15.567,38.995,42.099,10.001
,28.194,32.878,28.06,6.2701,15.274,33.185,30.252,43.207,0.21351,13.359,34.154,38.319,9.7237
,26.664,31.713,27.451,6.2644,14.235,32.526,28.724,42.421,0.21243,12.483,32.66,37.074,9.5854
,26.556,31.445,27.43,6.3656,14.186,32.863,28.399,42.849,0.21506,12.146,32.019,37.006,9.5695
,27.213,31.985,27.838,6.6303,14.235,33.57,29.119,43.554,0.21308,12.172,32.909,38.066,9.9038
,29.389,33.949,29.499,7.7024,15.356,36.407,31.551,47.191,0.21341,13.42,36.023,41.174,11.085
,36.33,40.123,33.691,9.4195,18.59,44.362,39.248,56.756,0.21552,16.787,44.489,50.18,13.226
,46.322,50.053,40.393,11.337,21.255,52.834,49.381,70.714,0.86308,18.449,57.99,64.187,14.966
,49.329,55.697,45.763,13.983,18.237,48.642,50.276,79.725,5.5,10.247,62.664,69.299,17.099
,44.538,53.19,44.875,15.337,11.725,37.271,40.458,75.196,7.6296,2.0702,53.125,60.141,18.032
,41.91,50.094,42.792,14.812,8.3323,32.095,34.492,70.253,7.8766,5.4921,46.613,53.801,18.561
,39.402,48.451,41.321,14.058,6.4606,28.92,30.62,67.501,7.6601,9.3819,42.209,49.462,17.736
,37.041,46.159,40.094,13.354,5.3921,26.923,27.008,66.137,7.399,11.177,37.927,45.926,17.194
,35.561,44.515,39.074,12.798,4.7137,25.483,24.795,64.64,7.3598,11.049,35.373,43.792,16.781
,34.101,42.734,38.499,12.104,5.0263,23.901,23.369,62.309,7.5084,9.8152,33.43,42.119,16.511
,31.622,41.941,37.985,11.513,6.4856,23.966,23.944,60.157,7.4503,6.3811,33.267,41.936,15.948
,34.318,42.65,38.209,10.683,9.7804,27.144,27.81,60.166,5.8034,3.4465,36.291,44.563,15.773
,39.951,47.093,39.111,9.3807,15.785,34.309,35.119,62.329,1.136,11.992,43.377,50.527,15.179
,46.27,52.714,39.565,8.0665,20.429,45.781,46.222,65.874,0.19195,18.494,54.714,59.421,13.528
,48.409,53.415,38.035,7.4425,21.901,51.115,50.625,64.642,0.21176,20.815,58.311,61.44,12.071
,47.213,51.218,36.814,7.1231,21.226,50.663,49.376,61.471,0.21366,20.649,57.116,59.784,11.411
,44.815,49.178,35.902,6.9231,20.896,49.263,47.706,59.149,0.21347,20.12,54.763,57.265,11.105
,41.876,45.916,34.407,6.8,20.786,46.734,45.971,56.412,0.21155,19.962,51.497,53.871,10.709
,38.187,41.991,32.372,6.1626,19.736,43.135,43.144,51.893,0.21202,19.294,47.594,49.446,10.239
,32.74,36.399,29.693,6.6858,16.812,37.28,35.646,46.807,0.21166,15.76,39.748,42.671,9.8477
,29.17,33.273,27.807,6.3405,15.138,33.714,31.16,43.433,0.21201,13.629,34.623,38.344,9.5707
,27.354,31.443,26.886,5.8636,14.204,32.332,29.227,42.003,0.21245,12.603,32.56,36.829,9.4367
,26.908,31.065,26.878,5.8665,14.194,32.655,28.698,41.859,0.21244,12.26,31.89,36.571,9.3723
,27.116,31.206,27.049,6.0035,14.057,33.322,28.789,42.196,0.21244,12.349,32.105,37.014,9.5557
,28.2,31.808,27.35,6.2696,14.422,34.514,30.19,43.281,0.21371,12.832,33.155,38.661,10.096
,30.995,33.898,28.64,6.7253,15.59,36.857,33.523,46.1,0.21436,14.208,37.464,42.436,10.689
,35.484,37.409,30.661,7.0138,17.153,39.541,38.51,50.504,0.24525,15.737,44.115,48.335,10.632
,41.57,43.715,33.939,8.3548,18.241,45.952,45.794,56.218,0.84269,15.986,52.455,56.179,10.71
,44.581,47.32,35.101,9.5888,14.778,48.792,48.389,58.525,5.2068,6.5862,54.123,56.25,11.759
,43.155,46.423,33.935,9.5527,8.629,44.921,46.25,55.788,7.7664,1.8425,48.029,50.426,12.482
,38.791,43.281,32.395,9.0794,5.3938,34.509,39.919,52.371,7.7046,5.7368,42.551,45.71,12.349
,34.958,40.137,30.927,8.3177,3.6714,30.048,33.74,50.995,7.5909,9.1855,37.466,42.001,11.834
,32.67,38.201,29.66,7.7201,2.873,27.635,29.595,49.085,7.5983,9.5943,34.037,39.086,11.304
,31.048,36.844,28.968,7.2199,3.1051,25.921,27.657,46.759,7.7443,8.5049,31.646,37.216,10.965
,30.554,36.004,28.493,6.916,5.1136,26.193,27.628,45.698,7.5943,5.183,31.564,37.453,10.86
,32.242,37.077,29.151,6.6548,8.9014,29.368,30.755,47.149,6.0543,3.6536,34.615,40.264,11.155
,36.246,42.169,31.503,6.299,15.752,37.114,38.293,51.308,1.2633,13.613,42.966,47.127,11.802
,43.565,48.713,35.984,6.1992,20.525,49.213,49.16,59.102,0.19006,19.869,54.135,56.512,11.389
,45.266,49.637,36.88,6.3272,21.281,52.469,51.484,60.665,0.21307,20.866,56.25,58.354,10.711
,43.332,47.253,35.846,6.5554,20.56,50.55,48.849,58.039,0.21227,20.094,53.531,56.026,10.585
,41.479,45.38,34.598,6.161,19.908,47.974,46.388,55.799,0.21318,19.405,50.408,53.483,10.499
,39.122,43.623,33.323,6.0042,19.679,45.119,44.382,53.261,0.21206,18.986,48.568,51.034,10.303
,36.772,40.771,31.627,5.8553,19.277,42.455,41.912,49.83,0.21203,18.719,45.625,47.367,9.997
,31.755,35.995,29.351,5.9171,16.698,37.224,35.045,45.278,0.21336,15.57,38.067,41.304,9.7173
,28.43,33.026,27.737,5.6876,15.115,33.218,30.501,42.368,0.21274,13.507,33.32,37.473,9.4963
,26.737,31.655,26.825,5.6548,14.084,31.279,28.421,40.998,0.21358,12.491,31.195,35.557,9.368
,26.086,30.73,26.426,5.6431,13.784,30.717,27.432,40.44,0.21259,12.125,30.516,34.79,9.3561
,26.006,30.681,26.396,5.6814,13.583,31.039,27.436,40.62,0.21355,12.18,30.842,35.218,9.4761
,26.594,31.229,26.717,5.8773,13.849,32.142,28.459,41.637,0.21365,12.701,32.326,37.044,9.8639
,28.712,32.756,27.727,5.9939,14.562,34.285,31.23,44.144,0.21415,13.629,35.66,39.998,10.288
,32.074,35.601,29.268,5.7676,15.505,36.496,35.75,47.168,0.29268,14.219,41.205,45.532,9.8102
,35.193,38.223,30.854,5.9297,11.948,38.561,40.065,51.198,5.1826,7.6179,46.936,49.481,9.1704
,37.059,40.984,31.65,6.5283,11.014,38.493,42.315,52.748,4.6704,5.401,48.828,50.619,9.7245
,39.363,43.36,32.752,7.0485,7.8308,38.344,42.791,53.887,3.7998,5.7765,48.155,50.366,10.887
,39.328,45.306,32.936,7.379,16.893,39.025,41.698,55.688,1.2186,16.138,50.961,52.029,11.516
,41.603,49.094,34.958,7.5327,19.694,42.277,43.78,60.018,1.1671,19.569,56.434,58.318,11.894
,45.067,50.468,36.384,7.729,21.102,48.871,48.852,62.54,1.6976,21.473,58.565,61.322,12.022
,46.251,51.264,36.916,7.8077,18.935,53.514,50.215,62.887,2.4319,15.99,56.985,61.513,11.989
,44.572,48.059,35.274,7.4212,12.218,53.964,46.842,59.341,7.561,5.6545,51.9,55.596,11.535
,41.933,45.824,34.393,6.9847,13.543,50.8,44.847,58.466,6.3586,9.8956,50.635,54.306,12.07
,44.515,48.356,35.835,6.615,21.693,53.053,50.094,60.252,1.2733,21.512,58.7,58.402,12.111
,51.315,54.357,39.676,6.6045,25.149,63.102,59.634,66.622,0.19353,27.25,67.848,67.849,11.864
,53.612,56.159,40.627,6.6782,26.031,66.297,63.111,69.161,0.21326,27.979,70.154,70.116,11.025
,51.612,53.859,39.737,6.6038,24.726,64.124,60.343,66.954,0.21405,26.3,66.923,67.338,10.871
,48.58,51.175,38.592,6.5881,23.311,55.982,56.465,63.649,0.21257,24.122,61.43,63.122,10.71
,44.351,47.528,36.505,6.6731,21.934,50.35,51.431,58.57,0.21238,21.996,55.507,57.716,10.457
,39.854,42.697,33.941,6.5402,20.337,48.265,46.6,53.006,0.21375,20.523,49.594,51.901,10.284
,33.885,37.396,30.961,6.4949,17.364,42.384,38.681,47.695,0.21252,16.977,41.003,44.656,10.036
,30.213,33.953,29.382,6.2866,15.777,37.863,34.028,45.047,0.21357,14.7,36.066,40.66,9.7911
,28.615,32.343,28.339,6.1563,14.978,36.126,31.981,44.015,0.21243,13.469,33.984,38.978,9.6062
,27.95,31.915,28.139,6.2101,14.927,35.578,31.19,43.663,0.21303,12.992,33.317,38.574,9.6933
,28.102,32.366,28.512,6.4437,15.226,35.737,31.587,44.499,0.21292,12.975,33.702,39.372,10.118
,30.52,34.497,30.406,7.3513,15.975,37.659,34.067,48.652,0.21286,14.147,36.646,42.154,11.063
